Year,Month,Day,Hour,Minutes,WTC,WRH,GHR,DHR,WD,WDR,RGT,RDT,1A Trina_power,1A_model1_predict,1A_model2_predict,1A_model3_predict
2020.0,1.0,2.0,8.0,55.0,34.287518,10.195086,649.0222,128.07175,26.100773,0.0,547.58453,118.48415,5.4958,5.3418617,5.4512877,5.432972
2020.0,1.0,2.0,9.0,0.0,34.221603,10.185157,670.9719,131.90927,25.650244,0.0,564.7054,120.95388,5.5840664,5.4123125,5.570729,5.55431
2020.0,1.0,2.0,9.0,5.0,34.685722,10.214386,690.84576,132.55923,25.396374,0.0,582.62897,122.78438,5.6550665,5.5069337,5.677856,5.664834
2020.0,1.0,2.0,9.0,10.0,35.25305,10.049938,706.1886,132.26721,24.857267,0.0,599.8423,124.09369,5.711001,5.5947833,5.7774086,5.7655888
2020.0,1.0,2.0,9.0,14.999999,35.03785,10.088962,723.85974,138.39937,24.564531,0.0,619.5873,127.37645,5.770399,5.6709647,5.8593225,5.8484282
2020.0,1.0,2.0,9.0,20.0,35.381054,10.051494,739.02295,141.49905,24.246433,0.0,641.5049,132.11478,5.8298006,5.7406087,5.9369907,5.926622
2020.0,1.0,2.0,9.0,25.0,35.54935,9.946454,757.9402,143.3633,24.040184,0.0,663.932,135.81062,5.9249344,5.815178,6.022286,6.013687
2020.0,1.0,2.0,9.0,29.999998,35.60318,10.241225,780.14514,146.56854,23.854113,0.0,682.9288,138.1971,5.967866,5.901255,6.1169558,6.1120496
2020.0,1.0,2.0,9.0,35.0,35.906166,10.036987,801.95886,147.74133,23.383425,0.0,700.5309,139.84892,6.042667,5.9979963,6.225029,6.2224283
2020.0,1.0,2.0,9.0,40.0,36.009613,10.105375,819.31165,150.15648,23.234465,0.0,719.55164,142.47945,6.1094666,6.061382,6.29586,6.2951117
2020.0,1.0,2.0,9.0,45.0,36.091343,9.933651,826.9191,151.33165,22.92546,0.0,736.4471,144.73036,6.143866,6.0956864,6.333022,6.3308473
2020.0,1.0,2.0,9.0,50.0,36.40592,9.8902,833.8593,153.48633,22.616768,0.0,754.6684,147.46045,6.198066,6.132525,6.3716626,6.3677835
2020.0,1.0,2.0,9.0,55.0,36.809433,9.97518,845.12335,158.48593,22.621483,0.0,768.9766,149.70688,6.2563996,6.1805677,6.41945,6.41608
2020.0,1.0,2.0,10.0,0.0,36.82247,9.831375,862.38794,161.56668,22.781475,0.0,784.01416,154.23474,6.326934,6.241443,6.5093136,6.496054
2020.0,1.0,2.0,10.0,5.0,36.81376,9.812496,883.2071,164.87958,22.722624,0.0,796.022,156.34653,6.3640003,6.3068676,6.587643,6.5776443
2020.0,1.0,2.0,10.0,10.0,36.903522,9.829496,903.78235,162.85088,22.502203,0.0,805.5014,155.52286,6.338667,6.376406,6.6716213,6.6654215
2020.0,1.0,2.0,10.0,14.999999,37.543423,9.684456,920.1312,164.89597,22.330841,0.0,818.3024,158.24908,6.398534,6.440164,6.74581,6.7411075
2020.0,1.0,2.0,10.0,20.0,37.75954,9.604571,935.5155,168.19302,22.088484,0.0,830.92474,160.7384,6.4385324,6.4961433,6.809691,6.805872
2020.0,1.0,2.0,10.0,25.0,38.01785,9.57033,950.7775,172.87537,21.726301,0.0,846.39636,164.25429,6.461334,6.555567,6.875998,6.8720555
2020.0,1.0,2.0,10.0,29.999998,38.008854,9.561699,963.885,176.50955,21.37264,0.0,861.6147,167.31369,6.494667,6.600068,6.9272456,6.9230747
2020.0,1.0,2.0,10.0,35.0,38.23006,9.444914,974.0022,177.90111,20.991934,0.0,879.50946,172.3701,6.5236,6.6300106,6.966674,6.961594
2020.0,1.0,2.0,10.0,40.0,38.25251,9.581522,986.0546,185.0945,20.774216,0.0,893.5695,174.35295,6.5298,6.6761165,7.013739,7.0081143
2020.0,1.0,2.0,10.0,45.0,38.104496,9.80101,998.35974,187.75267,21.010258,0.0,905.59467,175.83191,6.5876,6.6922455,7.0381126,7.035178
2020.0,1.0,2.0,10.0,50.0,38.595932,9.454026,1006.91785,185.73811,20.99697,0.0,925.08105,181.66133,6.627867,6.69635,7.0596404,7.056732
2020.0,1.0,2.0,10.0,55.0,38.71644,9.344918,1023.9171,194.41167,20.752253,0.0,946.2368,190.75478,6.7426662,6.737456,7.11024,7.106275
2020.0,1.0,2.0,11.0,0.0,38.713676,9.529128,1042.3497,194.01355,20.851492,0.0,956.6658,193.25778,6.796,6.838696,7.2114353,7.1919985
2020.0,1.0,2.0,11.0,5.0,38.866924,9.565496,1056.6632,195.8471,20.89243,0.0,965.3402,193.54268,6.7549334,6.873499,7.2588143,7.2415967
2020.0,1.0,2.0,11.0,10.0,39.06073,9.653111,1068.865,202.76773,20.884115,0.0,973.2462,195.22034,6.7288666,6.91322,7.3018403,7.2853727
2020.0,1.0,2.0,11.0,14.999999,38.537704,9.7986,1085.4911,216.41293,20.79989,0.0,987.94525,202.4234,6.7672668,6.946581,7.3411255,7.324679
2020.0,1.0,2.0,11.0,20.0,38.749035,9.814423,1087.0865,213.03937,20.923649,0.0,1001.3247,202.47531,6.7889333,6.9275823,7.3400073,7.3250337
2020.0,1.0,2.0,11.0,25.0,39.122078,9.626717,1085.4064,203.10393,21.115122,0.0,1016.4643,203.53229,6.840867,6.8815746,7.3216276,7.308841
2020.0,1.0,2.0,11.0,29.999998,38.904724,9.728801,1084.4867,198.35757,21.249254,0.0,1026.7949,203.72331,6.8101344,6.8433084,7.299865,7.2892227
2020.0,1.0,2.0,11.0,35.0,39.310326,9.725376,1077.4895,188.01909,21.277107,0.0,1033.327,198.72897,6.7462664,6.8120513,7.2801723,7.2707443
2020.0,1.0,2.0,11.0,40.0,39.51287,9.560423,1083.0302,189.76372,20.922327,0.0,1041.781,198.36668,6.7827997,6.840262,7.3102145,7.299399
2020.0,1.0,2.0,11.0,45.0,39.18459,9.659705,1095.9153,198.35397,20.884157,0.0,1053.2621,200.51755,6.8978662,6.867619,7.3427477,7.332261
2020.0,1.0,2.0,11.0,50.0,39.479324,9.621854,1095.5669,192.35759,21.042881,0.0,1062.8356,201.92303,6.9320655,6.836488,7.326869,7.3182354
2020.0,1.0,2.0,11.0,55.0,39.6769,9.61936,1090.4135,190.50598,21.207516,0.0,1067.6505,202.51305,6.918199,6.8066626,7.298213,7.290045
2020.0,1.0,2.0,12.0,0.0,39.574448,9.776233,1087.1327,192.4151,21.386541,0.0,1069.3945,202.40526,6.9004,6.8876004,7.334866,7.305901
2020.0,1.0,2.0,12.0,5.0,40.229282,9.639998,1084.244,186.86511,21.50596,0.0,1070.1808,204.05444,6.820133,6.8654757,7.321177,7.2943497
2020.0,1.0,2.0,12.0,10.0,40.42366,9.405926,1098.1296,189.62212,21.32269,0.0,1079.0701,208.1466,6.874667,6.8960648,7.3657312,7.339751
2020.0,1.0,2.0,12.0,14.999999,40.60604,9.372391,1106.2324,187.40564,21.4752,0.0,1087.4719,211.60335,6.9302654,6.886339,7.376076,7.35312
2020.0,1.0,2.0,12.0,20.0,40.153645,9.834442,1112.7316,189.11258,21.544933,0.0,1094.1697,214.96439,6.9746,6.8707914,7.3720636,7.3523345
2020.0,1.0,2.0,12.0,25.0,39.799988,9.914087,1128.9976,192.80327,21.663914,0.0,1094.8177,212.8491,7.0042667,6.9045935,7.41384,7.3973775
2020.0,1.0,2.0,12.0,29.999998,39.737614,9.947089,1139.0135,185.47838,21.946407,0.0,1095.2238,209.67465,6.984999,6.898667,7.427857,7.4167433
2020.0,1.0,2.0,12.0,35.0,40.183197,9.817936,1140.735,185.54498,21.859695,0.0,1080.8767,208.53044,6.9621325,6.9280167,7.437038,7.42718
2020.0,1.0,2.0,12.0,40.0,40.67109,9.723946,1131.1536,184.51598,21.830055,0.0,1068.1677,206.87685,6.896867,6.924489,7.4103513,7.4005156
2020.0,1.0,2.0,12.0,45.0,40.739777,9.715014,1123.556,181.82204,21.803907,0.0,1064.6791,207.04243,6.8680673,6.898248,7.3767743,7.367542
2020.0,1.0,2.0,12.0,50.0,40.83216,9.740572,1119.8912,182.35503,21.712498,0.0,1059.9523,202.83318,6.8234673,6.90524,7.370285,7.36089
2020.0,1.0,2.0,12.0,55.0,40.81167,9.709739,1108.2502,183.09602,21.612366,0.0,1054.8655,202.89224,6.826866,6.8801475,7.3271594,7.316486
2020.0,1.0,2.0,13.0,0.0,40.92896,9.673165,1106.1472,183.86139,21.396786,0.0,1058.7742,208.25197,6.8832664,6.987057,7.370629,7.337102
2020.0,1.0,2.0,13.0,5.0,40.604107,9.916262,1114.7584,190.84859,21.428833,0.0,1062.6812,211.58867,7.0035334,6.9956646,7.3843727,7.352653
2020.0,1.0,2.0,13.0,10.0,40.853027,9.729888,1107.0054,182.74959,21.376827,0.0,1062.7661,210.65639,6.9660006,6.957576,7.3559003,7.3255153
2020.0,1.0,2.0,13.0,14.999999,40.02694,10.024763,1117.9813,185.38156,21.280653,0.0,1064.4999,209.10504,6.9528008,6.9699078,7.376714,7.3491035
2020.0,1.0,2.0,13.0,20.0,40.36507,9.974893,1100.8628,178.52382,21.328892,0.0,1056.9053,207.81241,6.848733,6.91606,7.3158317,7.2890377
2020.0,1.0,2.0,13.0,25.0,41.275093,9.568201,1098.0227,182.6455,20.827238,0.0,1057.5719,216.10194,6.9143996,6.932911,7.3204017,7.290301
2020.0,1.0,2.0,13.0,29.999998,41.83565,9.266455,1086.3594,188.52936,20.361311,0.0,1047.753,216.16212,6.8953333,6.949759,7.306671,7.2721443
2020.0,1.0,2.0,13.0,35.0,41.60291,9.338059,1073.9584,191.89967,19.877851,0.0,1030.8245,212.4484,6.7908673,6.954469,7.2776046,7.240721
2020.0,1.0,2.0,13.0,40.0,41.65168,9.291622,1067.3749,195.09825,19.156122,0.0,1012.2058,210.7535,6.6756,6.9871974,7.2751,7.2355623
2020.0,1.0,2.0,13.0,45.0,41.740364,9.183131,1061.2761,202.37671,18.838207,0.0,1000.32623,211.34122,6.625533,7.0031886,7.2627206,7.220639
2020.0,1.0,2.0,13.0,50.0,41.103767,9.386035,1070.4569,221.07742,18.415535,0.0,990.4702,211.15886,6.692866,7.075655,7.300347,7.2558355
2020.0,1.0,2.0,13.0,55.0,40.81632,9.484464,1068.1722,222.97551,18.489935,0.0,977.91675,206.38158,6.660067,7.07873,7.285919,7.2427535
2020.0,1.0,2.0,13.999999,0.0,41.59839,9.296349,1045.138,211.19792,18.416708,0.0,962.5274,200.6377,6.569534,7.1485324,7.273187,7.2083216
2020.0,1.0,2.0,13.999999,5.0,41.98711,9.121548,1033.9636,209.88423,18.182467,0.0,948.3256,198.11726,6.498733,7.1363215,7.2486267,7.1830893
2020.0,1.0,2.0,13.999999,10.0,42.06545,9.09615,1026.7891,210.16116,17.911835,0.0,937.9338,195.38036,6.460468,7.1319942,7.234187,7.1681304
2020.0,1.0,2.0,13.999999,14.999999,41.678505,9.239382,1013.58795,208.50282,17.277054,0.0,935.008,191.80342,6.3918,7.1066766,7.2022114,7.1335917
2020.0,1.0,2.0,13.999999,20.0,42.193607,9.162602,999.05914,212.087,16.764078,0.0,937.22205,192.94469,6.5018663,7.090884,7.1763515,7.1029887
2020.0,1.0,2.0,13.999999,25.0,41.683823,9.311328,982.1204,214.63445,16.868357,0.0,928.6531,190.63275,6.6273994,7.0291505,7.103908,7.029812
2020.0,1.0,2.0,13.999999,29.999998,41.717926,9.275198,970.2009,211.79456,16.978632,0.0,919.9022,190.39655,6.624399,6.9787917,7.0488234,6.975444
2020.0,1.0,2.0,13.999999,35.0,41.7689,9.214251,955.90845,208.67784,16.99052,0.0,909.7801,189.8039,6.563667,6.9262304,6.9884887,6.9149494
2020.0,1.0,2.0,13.999999,40.0,41.16034,9.392835,952.94836,212.1901,17.083885,0.0,902.4821,190.01292,6.5374656,6.9014535,6.955042,6.882706
2020.0,1.0,2.0,13.999999,45.0,41.565323,9.230184,927.5005,200.33636,16.87824,0.0,890.23566,186.10321,6.5011334,6.8214564,6.8672004,6.7930007
2020.0,1.0,2.0,13.999999,50.0,41.454468,9.11656,914.3179,194.7599,16.809284,0.0,875.7376,181.29343,6.4298673,6.7796283,6.8144283,6.740139
2020.0,1.0,2.0,13.999999,55.0,41.24865,9.214094,897.6743,190.23161,16.64508,0.0,859.52655,174.95474,6.309266,6.7342806,6.7528286,6.6776195
2020.0,1.0,2.0,15.0,0.0,42.392124,8.812506,890.61865,191.56096,15.803474,0.0,851.25024,176.29419,6.2678666,6.873518,6.8099184,6.71102
2020.0,1.0,2.0,15.0,5.0,42.273785,8.758797,889.24634,203.27603,15.474972,0.0,845.3774,181.93845,6.315933,6.8770585,6.8054633,6.7045655
2020.0,1.0,2.0,15.0,10.0,42.322624,8.89956,879.4816,209.02374,15.035802,0.0,837.72284,183.94226,6.2771325,6.85789,6.7782574,6.6749287
2020.0,1.0,2.0,15.0,14.999999,42.42891,8.858219,860.87854,207.93039,14.841372,0.0,819.9604,180.7549,6.190266,6.8014817,6.7140174,6.6091666
2020.0,1.0,2.0,15.0,20.0,41.89743,8.9602165,838.8847,198.74815,14.587852,0.0,805.2868,178.90549,6.147533,6.6978307,6.610494,6.505278
2020.0,1.0,2.0,15.0,25.0,42.523815,8.665518,817.6828,199.96558,14.104874,0.0,790.01776,180.95432,5.9916673,6.6407237,6.5456805,6.4361587
2020.0,1.0,2.0,15.0,29.999998,42.34967,8.734371,803.9071,200.0804,13.405904,0.0,771.31134,180.20908,5.9080663,6.6037865,6.500652,6.389023
2020.0,1.0,2.0,15.0,35.0,42.585457,8.738095,790.3016,200.87329,13.098483,0.0,755.2461,177.90332,5.9393334,6.5686064,6.4582725,6.345027
2020.0,1.0,2.0,15.0,40.0,41.986626,8.967769,788.2724,212.91978,13.479118,0.0,743.82367,181.43271,5.971668,6.5366983,6.4151196,6.303141
2020.0,1.0,2.0,15.0,45.0,41.719376,9.108414,780.1944,212.99072,13.753687,0.0,727.5276,175.26889,5.9294662,6.500596,6.3707986,6.2605085
2020.0,1.0,2.0,15.0,50.0,41.485516,9.140216,765.661,210.95863,13.818217,0.0,712.268,174.85144,5.8658667,6.4248886,6.2901254,6.1799436
2020.0,1.0,2.0,15.0,55.0,41.61701,9.130801,736.27716,208.54341,13.8937435,0.0,691.8275,176.75232,5.714467,6.287292,6.1468706,6.0341244
2020.0,1.0,2.0,16.0,0.0,41.7991,9.00996,730.798,212.30304,13.668251,0.0,678.9831,179.01335,5.730334,6.3571916,6.1421647,6.0130916
2020.0,1.0,2.0,16.0,5.0,41.749947,9.031311,713.80334,229.64348,13.393945,0.0,649.6563,182.11942,5.5217333,6.2882934,6.073109,5.941627
2020.0,1.0,2.0,16.0,10.0,41.724716,9.041652,698.02435,230.35097,13.344813,0.0,635.3282,182.1389,5.547867,6.2055225,5.9971004,5.865064
2020.0,1.0,2.0,16.0,14.999999,42.13364,8.933095,684.7658,225.71596,13.265715,0.0,624.4773,183.2945,5.531933,6.133159,5.9351244,5.803484
2020.0,1.0,2.0,16.0,20.0,41.94239,9.0624695,675.929,235.13057,13.6146145,0.0,615.34094,188.61824,5.530133,6.0617676,5.8654585,5.7340865
2020.0,1.0,2.0,16.0,25.0,41.78913,9.092856,662.08575,233.22963,13.976715,0.0,602.39404,188.21445,5.4884,5.967802,5.775532,5.645344
2020.0,1.0,2.0,16.0,29.999998,42.38703,8.874046,642.26056,226.89026,14.012856,0.0,589.07623,186.32205,5.431533,5.872173,5.6891966,5.5582
2020.0,1.0,2.0,16.0,35.0,42.588955,8.767544,617.7567,219.77559,13.751349,0.0,566.53357,177.64244,5.2917333,5.7698483,5.5959177,5.4633455
2020.0,1.0,2.0,16.0,40.0,41.884586,8.986471,596.1478,211.15727,13.157409,0.0,540.4202,166.67757,5.235934,5.6701217,5.5041904,5.3711514
2020.0,1.0,2.0,16.0,45.0,41.70262,9.09366,571.2533,202.94527,13.491597,0.0,515.62787,160.65826,5.162934,5.5208006,5.3613386,5.229616
2020.0,1.0,2.0,16.0,50.0,41.663334,9.110669,537.9926,191.52835,14.048395,0.0,489.6212,157.52628,5.0094004,5.3097467,5.1587596,5.0277753
2020.0,1.0,2.0,16.0,55.0,41.61884,9.12944,511.2753,178.91939,14.218525,0.0,466.61636,155.02856,4.871,5.136704,4.996316,4.8664465
2020.0,1.0,2.0,17.0,0.0,41.635242,9.117174,481.91544,165.0478,14.024645,0.0,440.96555,148.72581,4.6864,5.0462003,4.8256183,4.685992
2020.0,1.0,2.0,17.0,5.0,41.83349,8.923386,455.54254,155.73006,13.878986,0.0,417.23587,140.76927,4.5666,4.8974,4.7023926,4.562739
2020.0,1.0,2.0,17.0,10.0,41.291336,9.150023,436.66788,153.40193,14.037737,0.0,395.82727,134.9008,4.4582667,4.7643843,4.584979,4.446707
2020.0,1.0,2.0,17.0,14.999999,41.326202,9.134593,408.35492,139.04906,14.099698,0.0,372.35867,125.21186,4.3306,4.5922036,4.434486,4.297135
2020.0,1.0,2.0,17.0,20.0,40.945026,9.332894,387.92007,135.62326,14.444807,0.0,349.88895,117.52487,4.2048,4.4504185,4.308088,4.1723647
2020.0,1.0,2.0,17.0,25.0,40.81529,9.552794,368.85446,130.29237,15.287173,0.0,331.4601,115.3894,4.130867,4.2902403,4.1569157,4.024448
2020.0,1.0,2.0,17.0,29.999998,40.7369,9.59783,346.02917,124.36934,15.66997,0.0,310.22217,111.9664,4.004934,4.121051,4.0061693,3.8759558
2020.0,1.0,2.0,17.0,35.0,40.634636,9.621031,326.5245,119.04865,16.027338,0.0,290.49023,108.19968,3.8574667,3.9729936,3.8754983,3.7476585
2020.0,1.0,2.0,17.0,40.0,40.74783,9.568838,308.31784,112.7714,16.331503,0.0,269.39368,102.45923,3.6719334,3.8403862,3.7640026,3.639024
2020.0,1.0,2.0,17.0,45.0,40.771515,9.49471,288.564,106.93464,16.689487,0.0,250.01375,98.38942,3.4527326,3.6924963,3.6354291,3.5128968
2020.0,1.0,2.0,17.0,50.0,40.594707,9.582913,267.87152,104.00652,16.860653,0.0,232.5551,95.765884,3.1785336,3.5390277,3.5022821,3.3815675
2020.0,1.0,2.0,17.0,55.0,40.54171,9.577859,242.9636,99.50917,17.332386,0.0,211.48982,90.783516,2.739533,3.357848,3.3423374,3.2237804
2020.0,1.0,2.0,18.0,0.0,40.479256,9.65002,221.01787,94.22836,17.974287,0.0,190.7017,85.61405,1.0325998,3.2716036,3.1275637,3.011135
2020.0,1.0,2.0,18.0,5.0,40.40555,9.795979,200.26677,91.36565,18.185204,0.0,172.36021,83.54619,0.81260014,3.0988095,2.9895136,2.8771532
2020.0,1.0,2.0,18.0,10.0,40.31439,9.925238,182.1548,87.37557,18.417704,0.0,154.95134,81.312325,0.7520667,2.9408753,2.8642645,2.7562592
2020.0,1.0,2.0,18.0,14.999999,40.179657,9.981275,164.79997,83.90252,18.765799,0.0,136.90154,77.92738,1.5274,2.787444,2.7421935,2.638543
2020.0,1.0,2.0,18.0,20.0,39.882225,10.086748,145.54688,78.327034,19.208763,0.0,118.86184,72.96179,1.3795333,2.6223104,2.60426,2.5046446
2020.0,1.0,2.0,18.0,25.0,39.819527,10.151476,127.590454,73.27967,19.392324,0.0,104.01358,68.84976,0.5608,2.477186,2.4906049,2.3944077
2020.0,1.0,2.0,18.0,29.999998,39.816105,10.194392,108.97408,68.634735,20.161818,0.0,90.568016,64.67222,0.45459998,2.3234344,2.3570762,2.2636375
2020.0,1.0,2.0,18.0,35.0,39.681705,10.236362,94.50949,63.345463,20.444735,0.0,78.76056,60.115936,0.4258667,2.2056215,2.262215,2.171221
2020.0,1.0,2.0,18.0,40.0,39.61768,10.320453,79.42825,59.96621,20.994131,0.0,69.88208,56.608868,0.68333334,2.0860832,2.1589558,2.0693698
2020.0,1.0,2.0,18.0,45.0,39.577576,10.353132,63.346928,54.55858,21.569832,0.0,62.084568,52.90419,0.5741333,1.9637207,2.0499794,1.9613712
2020.0,1.0,2.0,18.0,50.0,39.502056,10.405951,54.953125,48.977367,21.973026,0.0,55.367283,48.907257,0.24886665,1.8948528,1.990252,1.9024923
2020.0,1.0,2.0,18.0,55.0,39.341843,10.556142,47.52365,42.50208,22.450994,0.0,48.87838,43.778015,0.19333334,1.8353083,1.9341865,1.8467575
2020.0,1.0,3.0,6.9999995,0.0,31.13632,13.574625,155.27791,66.65223,31.195126,0.0,90.82415,55.541935,0.7632666,2.5556834,2.6718533,2.5882165
2020.0,1.0,3.0,6.9999995,5.0,31.471043,13.550963,175.6696,70.596,30.633066,0.0,104.23718,58.408512,0.71793336,2.6946254,2.8156073,2.733563
2020.0,1.0,3.0,6.9999995,10.0,32.114494,13.752253,196.73178,73.190575,30.076586,0.0,119.634735,60.545094,1.1604668,2.8459728,2.972243,2.8924
2020.0,1.0,3.0,6.9999995,14.999999,33.08516,13.360877,215.23177,75.05569,29.468227,0.0,137.33977,63.19266,1.9433331,2.9931445,3.1270747,3.0485795
2020.0,1.0,3.0,6.9999995,20.0,33.589172,13.149571,238.56985,78.56744,28.970823,0.0,156.98972,66.20526,1.8169334,3.1569693,3.2907202,3.2142274
2020.0,1.0,3.0,6.9999995,25.0,33.95871,12.958318,260.88016,81.90302,28.498417,0.0,176.75229,69.75091,1.107,3.3100739,3.4409912,3.3663018
2020.0,1.0,3.0,6.9999995,29.999998,34.16154,12.819185,283.13364,85.77524,28.06183,0.0,198.98059,74.609116,1.2206,3.4578784,3.581588,3.5081084
2020.0,1.0,3.0,6.9999995,35.0,34.300117,12.748532,300.83926,88.27059,27.644716,0.0,220.45778,77.71301,2.4087331,3.5841658,3.6988332,3.6250653
2020.0,1.0,3.0,6.9999995,40.0,34.3036,12.86096,319.74005,91.516914,27.30749,0.0,242.15462,80.27853,2.8037999,3.7133245,3.8162293,3.742621
2020.0,1.0,3.0,6.9999995,45.0,34.445312,12.993099,343.3114,94.02527,27.18945,0.0,264.3816,83.22777,1.9701331,3.8585508,3.9486907,3.8775494
2020.0,1.0,3.0,6.9999995,50.0,34.545444,12.460429,365.21454,96.110504,26.94766,0.0,285.98807,85.55612,1.7522668,3.9976547,4.0780587,4.008473
2020.0,1.0,3.0,6.9999995,55.0,34.389297,12.619751,387.50815,100.0707,26.850035,0.0,306.46686,88.65811,2.3172667,4.1255283,4.19128,4.124056
2020.0,1.0,3.0,8.0,0.0,34.217014,13.626072,411.7629,104.09511,26.824593,0.0,327.90186,92.51418,3.871133,4.1765194,4.2709694,4.221422
2020.0,1.0,3.0,8.0,5.0,34.443737,14.174406,431.50165,104.27877,26.777422,0.0,350.10065,95.57594,4.4949994,4.2852516,4.377561,4.3305054
2020.0,1.0,3.0,8.0,10.0,34.506084,14.866989,451.15848,107.56439,26.5772,0.0,370.39432,98.41903,4.3913336,4.395263,4.48569,4.441394
2020.0,1.0,3.0,8.0,14.999999,34.622215,16.034685,471.91623,110.66582,26.677008,0.0,389.46567,101.01939,1.8188668,4.5003366,4.58526,4.5454736
2020.0,1.0,3.0,8.0,20.0,34.896835,15.871886,491.9565,111.36737,26.535538,0.0,409.41006,103.1123,1.8577334,4.6106925,4.697651,4.660704
2020.0,1.0,3.0,8.0,25.0,34.99849,15.854066,513.45276,114.47631,26.507444,0.0,428.82202,104.22268,2.1719997,4.724583,4.811405,4.777811
2020.0,1.0,3.0,8.0,29.999998,35.578495,15.070116,527.81555,114.05801,26.369463,0.0,448.52167,105.7438,5.0089335,4.8143835,4.9049544,4.8717175
2020.0,1.0,3.0,8.0,35.0,35.834774,14.885964,546.305,114.948784,26.044155,0.0,468.13004,107.14289,5.215067,4.919778,5.012864,4.981988
2020.0,1.0,3.0,8.0,40.0,36.02023,14.946457,566.2391,118.56092,25.733305,0.0,486.12463,107.8886,5.262733,5.0321255,5.1261506,5.098484
2020.0,1.0,3.0,8.0,45.0,36.462814,14.836331,588.3244,118.992386,25.465376,0.0,506.91055,110.84077,5.4004664,5.145137,5.2431865,5.219644
2020.0,1.0,3.0,8.0,50.0,36.652912,14.892077,621.5564,123.17017,25.04517,0.0,525.81433,113.487656,5.495267,5.3034663,5.4082375,5.392825
2020.0,1.0,3.0,8.0,55.0,36.639282,15.068207,644.60596,126.326645,24.889488,0.0,541.90814,114.09197,5.5758,5.4108043,5.515081,5.5044494
2020.0,1.0,3.0,9.0,0.0,36.625942,15.174704,666.61365,129.64182,24.83839,0.0,557.3909,114.69271,5.656666,5.482469,5.6265554,5.6184454
2020.0,1.0,3.0,9.0,5.0,37.286068,14.800754,683.6305,127.34954,24.616453,0.0,575.95886,117.45111,5.7237334,5.563111,5.7206078,5.714777
2020.0,1.0,3.0,9.0,10.0,37.431053,14.71964,704.4287,132.14848,24.2715,0.0,594.60956,119.44283,5.795133,5.66349,5.829804,5.8260255
2020.0,1.0,3.0,9.0,14.999999,37.36762,14.854242,718.8536,134.4112,24.100266,0.0,614.0839,122.64346,5.8366003,5.7206903,5.8921123,5.889451
2020.0,1.0,3.0,9.0,20.0,37.831722,14.708644,734.6844,136.08017,23.876722,0.0,636.97894,126.67511,5.8999333,5.792253,5.9730544,5.9711924
2020.0,1.0,3.0,9.0,25.0,38.01066,14.516406,754.1105,137.20605,23.584097,0.0,658.7678,128.66826,5.979999,5.8755965,6.067278,6.067017
2020.0,1.0,3.0,9.0,29.999998,38.11708,14.497749,779.5766,140.16127,23.334307,0.0,680.2767,130.63322,6.0774665,5.977775,6.181075,6.184256
2020.0,1.0,3.0,9.0,35.0,38.32591,14.423345,800.06354,140.57628,23.332544,0.0,699.718,133.64125,6.141533,6.0459394,6.260243,6.266686
2020.0,1.0,3.0,9.0,40.0,38.79669,14.156869,816.2383,141.39934,23.105333,0.0,717.57806,135.25998,6.227733,6.116202,6.3392744,6.346732
2020.0,1.0,3.0,9.0,45.0,38.970688,13.938488,828.9946,144.54073,22.904385,0.0,735.4222,136.01572,6.3083334,6.173075,6.400831,6.407881
2020.0,1.0,3.0,9.0,50.0,39.21994,13.606308,833.7507,144.729,22.742022,0.0,751.95514,136.99559,6.3703337,6.1970835,6.4277935,6.4328356
2020.0,1.0,3.0,9.0,55.0,39.588802,13.471747,840.8802,142.79279,22.247808,0.0,768.7977,139.20099,6.3734007,6.2348394,6.469928,6.473496
2020.0,1.0,3.0,10.0,0.0,39.4567,13.441153,861.56903,149.82954,21.952961,0.0,783.24884,142.2329,6.4603333,6.3387117,6.5929017,6.5848827
2020.0,1.0,3.0,10.0,5.0,39.96482,12.954727,878.93097,150.06364,21.758812,0.0,796.81525,144.45863,6.5130663,6.4032736,6.672587,6.665833
2020.0,1.0,3.0,10.0,10.0,39.754906,12.734265,907.5043,154.91766,21.7687,0.0,810.5367,146.96407,6.5884004,6.486342,6.771768,6.7689066
2020.0,1.0,3.0,10.0,14.999999,39.872902,12.645845,922.3521,156.92314,21.729668,0.0,820.9961,148.0469,6.584467,6.532658,6.826945,6.8259587
2020.0,1.0,3.0,10.0,20.0,40.0762,12.520952,938.7558,156.88129,21.731373,0.0,836.90094,151.17381,6.6688666,6.571416,6.8812675,6.8825297
2020.0,1.0,3.0,10.0,25.0,39.623478,12.708321,960.6537,163.14316,21.803864,0.0,851.67993,152.22145,6.7566004,6.6262064,6.947171,6.9513993
2020.0,1.0,3.0,10.0,29.999998,40.09636,12.576319,963.669,159.1915,21.984089,0.0,865.03204,154.733,6.7872,6.615582,6.949191,6.954677
